,applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType,min_years_of_experience,min_hourly_salary,max_hourly_salary,min_yearly_salary,max_yearly_salary,required_degree,remote_work,required_skills,simplified_job_title
1169,44 applicants,EXTERNAL,https://www.enthought.com/careers?gh_jid=4581233007,,58949.0,Enthought,https://www.linkedin.com/company/enthought?trk=public_jobs_topcard-org-name,Full-time,Entry level,4099105657,https://www.linkedin.com/jobs/view/materials-data-scientist-scientific-software-developer-at-enthought-4099105657?trk=public_jobs_topcard-title,"Austin, TX",3 days ago,,,2024-12-13,,Business Consulting and Services,Materials Data Scientist / Scientific Software Developer,Engineering and Information Technology,,,,,,MS/Ph.D.,True,"['data science', 'software development', 'Python', 'communication', 'mentoring', 'project management']",Data Scientist
1171,Over 200 applicants,EXTERNAL,https://careers.msasafety.com/jobs/8615?mode=job&iis=SOURCE&iisn=LinkedIn&lang=en-us,,6591.0,MSA - The Safety Company,https://www.linkedin.com/company/msa-the-safety-company?trk=public_jobs_topcard-org-name,Full-time,Associate,4100723036,https://www.linkedin.com/jobs/view/data-scientist-at-msa-the-safety-company-4100723036?trk=public_jobs_topcard-title,"Cranberry, PA",3 days ago,Gabrielle Macchirole,https://www.linkedin.com/in/gabrielle-macchirole-5a225218a,2024-12-14,,Public Safety,Data Scientist,Engineering and Information Technology,3.0,,,,,MS,False,"['data analysis', 'data mining', 'machine learning', 'AI', 'statistical techniques', 'programming', 'data architecture']",Data Scientist
1172,62 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/sr-data-scientist-at-harnham-4102077198?trk=public_jobs_topcard-title,,280603.0,Harnham,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4102077198,https://www.linkedin.com/jobs/view/sr-data-scientist-at-harnham-4102077198?trk=public_jobs_topcard-title,"New York, NY",10 hours ago,Oisín Ennis,https://www.linkedin.com/in/oisín-ennis-098a9a12a,2024-12-17,"$130,000.00/yr - $150,000.00/yr",Gambling Facilities and Casinos,Sr. Data Scientist,Finance,,62.0,72.0,130000.0,150000.0,,True,"['Python', 'SQL', 'data visualization', 'predictive modeling', 'data analysis', 'problem-solving']",Data Scientist
1173,Be among the first 25 applicants,EXTERNAL,https://careers.mastercard.com/us/en/job/R-236272/Manager-Data-Scientist,,1834233.0,Mastercard Processing S.A.,https://pl.linkedin.com/company/mastercard-payment-transaction-services-sa?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4101126330,https://www.linkedin.com/jobs/view/manager-data-scientist-at-mastercard-processing-s-a-4101126330?trk=public_jobs_topcard-title,"Purchase, NY",18 hours ago,,,2024-12-17,,Financial Services,"Manager, Data Scientist",Engineering and Information Technology,8.0,,,,,,False,"['AI strategy', 'Deep Learning', 'Big Data', 'Machine Learning', 'Python', 'R', 'SQL', 'NLP', 'Project Management', 'Data Sciences']",Data Scientist
1174,117 applicants,EXTERNAL,https://fortive.eightfold.ai/careers/job/893378827050?domain=fortive.com,,30028.0,Provation,https://www.linkedin.com/company/provation-medical?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4101160767,https://www.linkedin.com/jobs/view/data-scientist-at-provation-4101160767?trk=public_jobs_topcard-title,"Minneapolis, MN",13 hours ago,,,2024-12-17,,Information Technology & Services,Data Scientist,Engineering and Information Technology,5.0,,,,,BS,False,"['data science', 'natural language processing', 'statistical analysis', 'machine learning', 'programming', 'big data', 'cloud computing', 'communication', 'project coordination', 'stakeholder management']",Data Scientist
1175,144 applicants,EXTERNAL,https://jobs.ashbyhq.com/magiceden/813e42b9-acc4-4dc7-904b-60a1c0aaae3d?src=LinkedIn,,77096352.0,Magic Eden,https://www.linkedin.com/company/magic-eden?trk=public_jobs_topcard-org-name,Full-time,Entry level,4099360417,https://www.linkedin.com/jobs/view/data-scientist-nft-marketplace-at-magic-eden-4099360417?trk=public_jobs_topcard-title,United States,3 days ago,,,2024-12-13,,Software Development,"Data Scientist, NFT Marketplace",Engineering and Information Technology,4.0,,,130000.0,150000.0,,True,"['data science', 'analytics', 'SQL', 'Python', 'R', 'data quality', 'communication']",Data Scientist
1176,103 applicants,EXTERNAL,https://careers.t-mobile.com/sr-data-scientist/job/137A223F9BFF63D159064688F952C0C4?codes=INT-LinkedIn&source=LinkedIn,,1392.0,T-Mobile,https://www.linkedin.com/company/t-mobile?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4100007679,https://www.linkedin.com/jobs/view/sr-data-scientist-at-t-mobile-4100007679?trk=public_jobs_topcard-title,"Bellevue, WA",3 days ago,,,2024-12-13,,Telecommunications,Sr Data Scientist,Engineering and Information Technology,4.0,50.0,91.0,106000.0,191100.0,BS/MS,False,"['data scripting', 'big data', 'telecom', 'data visualization', 'communication', 'statistical techniques']",Data Scientist
1178,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/senior-genai-data-scientist-at-credit-karma-4092413149?trk=public_jobs_topcard-title,,1057159.0,Credit Karma,https://www.linkedin.com/company/credit-karma?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4092413149,https://www.linkedin.com/jobs/view/senior-genai-data-scientist-at-credit-karma-4092413149?trk=public_jobs_topcard-title,"Oakland, CA",1 day ago,,,2024-12-15,,Consumer Services,Senior GenAI Data Scientist,Engineering and Information Technology,5.0,,,296068.0,,MS,False,"['GenAI', 'NLP', 'LLM', 'programming', 'machine learning', 'AI libraries']",Data Scientist
1184,Be among the first 25 applicants,EXTERNAL,https://www.careers-page.com/lighting-staffing-agency/job/L95W9YV6?utm_medium=free_job_board&utm_source=linkedin,,105178664.0,Lighting Staffing Agency,https://www.linkedin.com/company/lighting-staffing-agency?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4099427919,https://www.linkedin.com/jobs/view/data-scientist-at-lighting-staffing-agency-4099427919?trk=public_jobs_topcard-title,"Fort Meade, MD",3 days ago,,,2024-12-13,,Staffing and Recruiting,Data Scientist,Engineering and Information Technology,1.0,,,,,BS/MS,False,"['Data Science', 'Python', 'Machine Learning', 'Computer Vision', 'Object Detection', 'Pytorch', 'Keras']",Data Scientist
1185,147 applicants,EXTERNAL,https://careers.leidos.com/jobs/15284908-research-data-scientist?tm_event=view&tm_company=2502&tm_job=R-00148359&bid=56,,2973906.0,Leidos,https://www.linkedin.com/company/leidos?trk=public_jobs_topcard-org-name,Full-time,Entry level,4081605319,https://www.linkedin.com/jobs/view/research-data-scientist-at-leidos-4081605319?trk=public_jobs_topcard-title,"San Diego, CA",4 days ago,,,2024-12-12,"$81,250.00/yr - $146,875.00/yr",IT Services and IT Consulting,Research Data Scientist,Engineering and Information Technology,4.0,0.0,0.0,85150.0,153925.0,MS,False,"['Python', 'R', 'SQL', 'data processing', 'data visualization', 'machine learning', 'statistical analysis', 'cloud computing', 'data pipelines', 'dashboard development']",Data Scientist
1188,Over 200 applicants,EXTERNAL,https://jobs.lever.co/quizlet-2/69399cb8-9d51-48f0-8ead-6c44254129a2/apply?lever-source=LinkedInJobs,,807920.0,Quizlet,https://www.linkedin.com/company/quizlet?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4080441300,https://www.linkedin.com/jobs/view/sr-data-scientist-analytics-growth-at-quizlet-4080441300?trk=public_jobs_topcard-title,"New York, NY",3 days ago,,,2024-12-13,"$150,000.00/yr - $180,000.00/yr",E-Learning Providers,"Sr. Data Scientist, Analytics - Growth",Engineering and Information Technology,4.0,,,150000.0,180000.0,,True,"['data science', 'growth', 'A/B testing', 'statistical techniques', 'product strategy', 'ETL', 'SQL', 'communication']",Data Scientist
1192,Over 200 applicants,EXTERNAL,https://dtn.wd1.myworkdayjobs.com/en-US/DTN_Careers/job/Remote-United-States/Data-Scientist_R-002552-1?source=LinkedIn,,22321191.0,DTN,https://www.linkedin.com/company/dtnllc?trk=public_jobs_topcard-org-name,Full-time,Entry level,4099126067,https://www.linkedin.com/jobs/view/data-scientist-at-dtn-4099126067?trk=public_jobs_topcard-title,United States,3 days ago,,,2024-12-14,,IT Services and IT Consulting,Data Scientist,Engineering and Information Technology,,,,63750.0,85000.0,,True,"['data science', 'data analysis', 'machine learning', 'data visualization', 'satellite data', 'spatiotemporal analysis']",Data Scientist
1193,163 applicants,EXTERNAL,https://click.appcast.io/track/jpjszln-org?cs=4c&jg=1yfx&bid=lUf2CslKyPxm6i440ZgUYA==,,2646.0,Walmart,https://www.linkedin.com/company/walmart?trk=public_jobs_topcard-org-name,Full-time,Entry level,3944820897,https://www.linkedin.com/jobs/view/staff-data-scientist-at-walmart-3944820897?trk=public_jobs_topcard-title,"Sunnyvale, CA",17 hours ago,,,2024-12-17,"$143,000.00/yr - $286,000.00/yr",Retail,"Staff, Data Scientist",Engineering and Information Technology,4.0,,,143000.0,286000.0,MS,False,"['statistical modeling', 'machine learning', 'data analysis', 'A/B testing', 'programming', 'Python', 'R', 'big data', 'communication']",Data Scientist
1197,Over 200 applicants,EXTERNAL,https://eeho.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/job/264924/?utm_medium=jobboard&utm_source=LinkedIn,,1028.0,Oracle,https://www.linkedin.com/company/oracle?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4095581138,https://www.linkedin.com/jobs/view/senior-data-scientist-at-oracle-4095581138?trk=public_jobs_topcard-title,United States,4 days ago,,,2024-12-12,,IT Services and IT Consulting,Senior Data Scientist,Engineering and Information Technology,5.0,,,86700.0,199500.0,MS,False,"['AI', 'ML', 'Deep Learning', 'TensorFlow', 'PyTorch', 'Python', 'SQL', 'Pandas', 'PySpark', 'MLOps']",Data Scientist
1198,Over 200 applicants,EXTERNAL,https://careers.roblox.com/jobs/6157217?gh_jid=6157217&gh_src=da92d0c91,,147977.0,Roblox,https://www.linkedin.com/company/roblox?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,3992218574,https://www.linkedin.com/jobs/view/data-scientist-senior-data-scientist-social-at-roblox-3992218574?trk=public_jobs_topcard-title,"San Mateo, CA",5 days ago,,,2024-12-11,"$200,740.00/yr - $253,430.00/yr",Software Development,Data Scientist / Senior Data Scientist - Social,Engineering and Information Technology,4.0,0.0,0.0,200740.0,253430.0,Advanced or equivalent Degree,False,"['Data Science', 'Analytics', 'SQL', 'PostgreSQL', 'Hive', 'Spark', 'Python', 'R', 'Data storytelling']",Data Scientist
1203,Be among the first 25 applicants,EXTERNAL,https://jobdetails.nestle.com/job/Arlington-Lead-Data-Scientist-%2528Hybrid%2529-VA-22209/1144774001/?feedId=256801&utm_source=LinkedInJobPostings,,1393.0,Nestlé,https://ch.linkedin.com/company/nestle-s-a-?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4096378473,https://www.linkedin.com/jobs/view/lead-data-scientist-hybrid-at-nestl%C3%A9-4096378473?trk=public_jobs_topcard-title,"Arlington, VA",5 days ago,,,2024-12-11,,Food and Beverage Services,Lead Data Scientist (Hybrid),Information Technology,5.0,,,,,BS,False,"['business acumen', 'manufacturing operations', 'analytical models', 'machine learning', 'python', 'data visualization', 'MLOps', 'mentorship', 'communication']",Data Scientist
1206,33 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/genai-architect-data-scientist-at-first-soft-solutions-llc-4101170363?trk=public_jobs_topcard-title,,62869757.0,First Soft Solutions LLC,https://www.linkedin.com/company/first-soft-solutions?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4101170363,https://www.linkedin.com/jobs/view/genai-architect-data-scientist-at-first-soft-solutions-llc-4101170363?trk=public_jobs_topcard-title,"New York, NY",13 hours ago,,,2024-12-17,,IT Services and IT Consulting,GenAI Architect/Data Scientist,"Design, Art/Creative, and Information Technology",10.0,,,,,,False,"['Generative AI', 'ML', 'Python', 'LLM', 'Bert', 'Cloud', 'Tensor flow', 'LangChain', 'NLP']",Data Scientist
1207,105 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-scientist-with-sagemaker-at-ltimindtree-4096177355?trk=public_jobs_topcard-title,"Medical insurance
Vision insurance
Dental insurance
401(k)",86813252.0,LTIMindtree,https://in.linkedin.com/company/ltimindtree?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4096177355,https://www.linkedin.com/jobs/view/data-scientist-with-sagemaker-at-ltimindtree-4096177355?trk=public_jobs_topcard-title,"Johnston, RI",6 days ago,,,2024-12-10,,IT Services and IT Consulting,Data Scientist with Sagemaker,Information Technology,,,,,,,False,"['Sagemaker', 'Generative AI', 'MLflow', 'DevSecOps', 'Postgres', 'MongoDB', 'DynamoDB', 'S3', 'Python', 'EMR serverless', 'IAM roles', 'Docker']",Data Scientist
1210,85 applicants,EXTERNAL,https://www.resume-library.com/feed/click/551/208100926?dpj=yes,,11208030.0,Dale WorkForce Solutions,https://www.linkedin.com/company/dale-workforce-solutions?trk=public_jobs_topcard-org-name,Full-time,Entry level,4102465520,https://www.linkedin.com/jobs/view/precision-medicine-data-scientist-at-dale-workforce-solutions-4102465520?trk=public_jobs_topcard-title,"Thousand Oaks, CA",1 day ago,,,2024-12-16,,Biotechnology Research and IT Services and IT Consulting,Precision Medicine Data Scientist,Engineering and Information Technology,,,,,,,False,"['clinical development', 'generative models', 'deep learning', 'DNA-seq', 'RNA-seq', 'proteomics', 'R', 'Python', 'DevOps', 'machine learning', 'AI']",Data Scientist
1211,35 applicants,EXTERNAL,https://careers.microsoft.com/us/en/job/1790621/Senior-Data-Scientist?jobsource=linkedin&utm_source=Job%20Board&utm_campaign=linkedin-feed,,1035.0,Microsoft,https://www.linkedin.com/company/microsoft?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4101267923,https://www.linkedin.com/jobs/view/senior-data-scientist-at-microsoft-4101267923?trk=public_jobs_topcard-title,"Cambridge, MA",8 hours ago,,,2024-12-17,"$117,200.00/yr - $250,200.00/yr",Software Development,Senior Data Scientist,Engineering and Information Technology,1.0,,,117200.0,229200.0,Doctorate/MS/BS,True,"['data management', 'statistical techniques', 'data analysis', 'model evaluation', 'code development', 'industry knowledge', 'customer focus']",Data Scientist
1212,Over 200 applicants,EXTERNAL,https://careers-cotiviti.icims.com/jobs/13441/data-scientist-ii\u002d\u002d-ai-ml/job?mode=apply&iis=LinkedIn&in_iframe=1&iisn=LinkedIn,,20089.0,Cotiviti,https://www.linkedin.com/company/cotiviti?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4030620093,https://www.linkedin.com/jobs/view/data-scientist-ii-ai-ml-at-cotiviti-4030620093?trk=public_jobs_topcard-title,United States,1 day ago,,,2024-12-15,"$110,000.00/yr - $140,000.00/yr",IT Services and IT Consulting,Data Scientist II - AI/ML,Information Technology and Engineering,5.0,,,110000.0,140000.0,MS,True,"['Machine Learning', 'Big Data', 'Problem Solving', 'Consulting', 'Statistical Analysis', 'Business Knowledge', 'Financial Analysis', 'Functional Programming']",Data Scientist
1213,Over 200 applicants,EXTERNAL,https://job-boards.greenhouse.io/moloco/jobs/5832424003?gh_src=3276b55b3us,,6598158.0,Moloco,https://www.linkedin.com/company/moloco?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,3979781353,https://www.linkedin.com/jobs/view/senior-data-scientist-growth-analytics-at-moloco-3979781353?trk=public_jobs_topcard-title,"Redwood City, CA",2 days ago,,,2024-12-14,"$160,000.00/yr - $210,000.00/yr",Advertising Services,Senior Data Scientist - Growth Analytics,Engineering and Information Technology,6.0,,,160000.0,210000.0,BS,False,"['data analysis', 'data validation', 'campaign optimization', 'business collaboration', 'programming', 'communication', 'problem solving']",Data Scientist
1215,80 applicants,EXTERNAL,https://job-boards.greenhouse.io/gusto/jobs/6375159?gh_src=80fddc691us,,2499210.0,Gusto,https://www.linkedin.com/company/gustohq?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4099718426,https://www.linkedin.com/jobs/view/senior-data-scientist-payments-and-risk-at-gusto-4099718426?trk=public_jobs_topcard-title,San Francisco Bay Area,3 days ago,,,2024-12-13,,Software Development,"Senior Data Scientist, Payments and Risk",Engineering and Information Technology,5.0,,,131000.0,195000.0,,False,"['SQL', 'Python', 'R', 'statistics', 'machine learning', 'data visualization', 'communication']",Data Scientist
1217,170 applicants,EXTERNAL,https://wintrust.wd1.myworkdayjobs.com/Search/job/Rosemont-IL/Data-Scientist_24954?source=LinkedIn,,61631.0,Wintrust Financial Corporation,https://www.linkedin.com/company/wintrust-financial-corporation?trk=public_jobs_topcard-org-name,Full-time,Entry level,4045184697,https://www.linkedin.com/jobs/view/data-scientist-at-wintrust-financial-corporation-4045184697?trk=public_jobs_topcard-title,"Rosemont, IL",5 hours ago,Amanda Crespo-Zemeckis,https://www.linkedin.com/in/amandacrespo,2024-12-17,,Financial Services,Data Scientist,Engineering and Information Technology,5.0,,,,,BS,True,"['data analysis', 'statistical modeling', 'machine learning', 'Python', 'SQL', 'data visualization', 'Power BI', 'problem solving', 'communication']",Data Scientist
